Date,Timestamp,ISO8601,GCT (ms),Since start (second)
07:42:51.234,1781160171.234,2026-06-11T07:42:51.234+0100,,0.000
07:43:07.605,1781160187.605,2026-06-11T07:43:07.605+0100,261,16.371
07:43:12.700,1781160192.700,2026-06-11T07:43:12.700+0100,264,21.465
07:43:17.794,1781160197.794,2026-06-11T07:43:17.794+0100,270,26.560
07:43:22.888,1781160202.888,2026-06-11T07:43:22.888+0100,262,31.654
07:43:27.983,1781160207.983,2026-06-11T07:43:27.983+0100,276,36.748
07:43:33.077,1781160213.077,2026-06-11T07:43:33.077+0100,264,41.843
07:43:38.171,1781160218.171,2026-06-11T07:43:38.171+0100,264,46.937
07:43:43.265,1781160223.265,2026-06-11T07:43:43.265+0100,268,52.031
07:43:48.360,1781160228.360,2026-06-11T07:43:48.360+0100,267,57.125
07:43:53.454,1781160233.454,2026-06-11T07:43:53.454+0100,259,62.220
07:43:58.548,1781160238.548,2026-06-11T07:43:58.548+0100,270,67.314
07:44:03.642,1781160243.642,2026-06-11T07:44:03.642+0100,260,72.408
07:44:08.737,1781160248.737,2026-06-11T07:44:08.737+0100,264,77.502
07:44:13.831,1781160253.831,2026-06-11T07:44:13.831+0100,259,82.597
07:44:18.925,1781160258.925,2026-06-11T07:44:18.925+0100,263,87.691
07:44:24.019,1781160264.019,2026-06-11T07:44:24.019+0100,266,92.785
07:44:29.113,1781160269.113,2026-06-11T07:44:29.113+0100,263,97.879
07:44:34.208,1781160274.208,2026-06-11T07:44:34.208+0100,263,102.973
07:44:39.302,1781160279.302,2026-06-11T07:44:39.302+0100,261,108.067
07:44:44.396,1781160284.396,2026-06-11T07:44:44.396+0100,259,113.162
07:44:49.490,1781160289.490,2026-06-11T07:44:49.490+0100,260,118.256
07:44:54.584,1781160294.584,2026-06-11T07:44:54.584+0100,265,123.350
07:44:59.678,1781160299.678,2026-06-11T07:44:59.678+0100,261,128.444
07:45:04.772,1781160304.772,2026-06-11T07:45:04.772+0100,262,133.538
07:45:09.866,1781160309.866,2026-06-11T07:45:09.866+0100,269,138.632
07:45:14.960,1781160314.960,2026-06-11T07:45:14.960+0100,270,143.726
07:45:20.054,1781160320.054,2026-06-11T07:45:20.054+0100,264,148.820
07:45:25.148,1781160325.148,2026-06-11T07:45:25.148+0100,261,153.914
07:45:30.242,1781160330.242,2026-06-11T07:45:30.242+0100,256,159.008
07:45:35.336,1781160335.336,2026-06-11T07:45:35.336+0100,264,164.102
07:45:40.430,1781160340.430,2026-06-11T07:45:40.430+0100,302,169.196
07:45:45.524,1781160345.524,2026-06-11T07:45:45.524+0100,289,174.290
07:45:50.618,1781160350.618,2026-06-11T07:45:50.618+0100,266,179.384
07:45:55.712,1781160355.712,2026-06-11T07:45:55.712+0100,263,184.478
07:46:00.806,1781160360.806,2026-06-11T07:46:00.806+0100,257,189.572
07:46:05.900,1781160365.900,2026-06-11T07:46:05.900+0100,262,194.666
07:46:10.994,1781160370.994,2026-06-11T07:46:10.994+0100,265,199.760
07:46:16.088,1781160376.088,2026-06-11T07:46:16.088+0100,258,204.854
07:46:21.182,1781160381.182,2026-06-11T07:46:21.182+0100,264,209.948
07:46:26.276,1781160386.276,2026-06-11T07:46:26.276+0100,261,215.042
07:46:31.370,1781160391.370,2026-06-11T07:46:31.370+0100,258,220.136
07:46:36.464,1781160396.464,2026-06-11T07:46:36.464+0100,259,225.230
07:46:41.558,1781160401.558,2026-06-11T07:46:41.558+0100,260,230.324
07:46:46.652,1781160406.652,2026-06-11T07:46:46.652+0100,266,235.417
07:46:51.746,1781160411.746,2026-06-11T07:46:51.746+0100,261,240.511
07:46:56.840,1781160416.840,2026-06-11T07:46:56.840+0100,264,245.605
07:47:01.933,1781160421.933,2026-06-11T07:47:01.933+0100,271,250.699
07:47:07.027,1781160427.027,2026-06-11T07:47:07.027+0100,258,255.793
07:47:12.121,1781160432.121,2026-06-11T07:47:12.121+0100,262,260.887
07:47:17.215,1781160437.215,2026-06-11T07:47:17.215+0100,256,265.981
07:47:22.309,1781160442.309,2026-06-11T07:47:22.309+0100,256,271.075
07:50:12.955,1781160612.955,2026-06-11T07:50:12.955+0100,244,441.720
07:50:18.049,1781160618.049,2026-06-11T07:50:18.049+0100,257,446.814
07:50:23.143,1781160623.143,2026-06-11T07:50:23.143+0100,257,451.908
07:50:28.236,1781160628.236,2026-06-11T07:50:28.236+0100,256,457.002
07:50:33.330,1781160633.330,2026-06-11T07:50:33.330+0100,253,462.096
07:50:38.424,1781160638.424,2026-06-11T07:50:38.424+0100,245,467.190
07:50:43.518,1781160643.518,2026-06-11T07:50:43.518+0100,247,472.284
07:50:48.612,1781160648.612,2026-06-11T07:50:48.612+0100,252,477.377
07:50:53.705,1781160653.705,2026-06-11T07:50:53.705+0100,250,482.471
07:50:58.799,1781160658.799,2026-06-11T07:50:58.799+0100,252,487.565
07:51:03.893,1781160663.893,2026-06-11T07:51:03.893+0100,249,492.659
07:51:08.987,1781160668.987,2026-06-11T07:51:08.987+0100,246,497.753
07:51:14.081,1781160674.081,2026-06-11T07:51:14.081+0100,248,502.846
07:51:19.174,1781160679.174,2026-06-11T07:51:19.174+0100,255,507.940
07:51:24.268,1781160684.268,2026-06-11T07:51:24.268+0100,252,513.034
07:51:29.362,1781160689.362,2026-06-11T07:51:29.362+0100,252,518.128
07:51:34.456,1781160694.456,2026-06-11T07:51:34.456+0100,239,523.221
07:51:39.549,1781160699.549,2026-06-11T07:51:39.549+0100,280,528.315
07:51:44.643,1781160704.643,2026-06-11T07:51:44.643+0100,281,533.409
07:51:49.737,1781160709.737,2026-06-11T07:51:49.737+0100,286,538.503
07:51:54.831,1781160714.831,2026-06-11T07:51:54.831+0100,269,543.596
07:51:59.924,1781160719.924,2026-06-11T07:51:59.924+0100,275,548.690
07:52:05.018,1781160725.018,2026-06-11T07:52:05.018+0100,257,553.784
07:52:10.112,1781160730.112,2026-06-11T07:52:10.112+0100,248,558.877
07:52:15.205,1781160735.205,2026-06-11T07:52:15.205+0100,244,563.971
07:52:20.299,1781160740.299,2026-06-11T07:52:20.299+0100,248,569.065
07:52:25.393,1781160745.393,2026-06-11T07:52:25.393+0100,247,574.159
07:52:30.487,1781160750.487,2026-06-11T07:52:30.487+0100,250,579.252
07:52:35.580,1781160755.580,2026-06-11T07:52:35.580+0100,252,584.346
07:52:40.674,1781160760.674,2026-06-11T07:52:40.674+0100,265,589.440
07:52:45.768,1781160765.768,2026-06-11T07:52:45.768+0100,258,594.533
07:52:50.861,1781160770.861,2026-06-11T07:52:50.861+0100,261,599.627
07:52:55.955,1781160775.955,2026-06-11T07:52:55.955+0100,249,604.721
07:53:01.049,1781160781.049,2026-06-11T07:53:01.049+0100,273,609.814
07:53:06.142,1781160786.142,2026-06-11T07:53:06.142+0100,242,614.908
07:53:11.236,1781160791.236,2026-06-11T07:53:11.236+0100,251,620.002
07:53:16.330,1781160796.330,2026-06-11T07:53:16.330+0100,249,625.095
07:53:21.423,1781160801.423,2026-06-11T07:53:21.423+0100,247,630.189
07:53:26.517,1781160806.517,2026-06-11T07:53:26.517+0100,244,635.283
07:53:31.611,1781160811.611,2026-06-11T07:53:31.611+0100,255,640.376
07:53:36.704,1781160816.704,2026-06-11T07:53:36.704+0100,252,645.470
07:53:41.798,1781160821.798,2026-06-11T07:53:41.798+0100,246,650.563
07:53:46.891,1781160826.891,2026-06-11T07:53:46.891+0100,251,655.657
07:53:51.985,1781160831.985,2026-06-11T07:53:51.985+0100,251,660.751
07:53:57.079,1781160837.079,2026-06-11T07:53:57.079+0100,249,665.844
07:54:02.172,1781160842.172,2026-06-11T07:54:02.172+0100,249,670.938
07:54:07.266,1781160847.266,2026-06-11T07:54:07.266+0100,244,676.032
07:54:12.359,1781160852.359,2026-06-11T07:54:12.359+0100,251,681.125
07:54:17.453,1781160857.453,2026-06-11T07:54:17.453+0100,248,686.219
07:54:22.547,1781160862.547,2026-06-11T07:54:22.547+0100,252,691.312
07:54:27.640,1781160867.640,2026-06-11T07:54:27.640+0100,253,696.406
07:54:32.734,1781160872.734,2026-06-11T07:54:32.734+0100,248,701.500
07:54:37.827,1781160877.827,2026-06-11T07:54:37.827+0100,249,706.593
07:54:42.921,1781160882.921,2026-06-11T07:54:42.921+0100,249,711.687
07:54:48.015,1781160888.015,2026-06-11T07:54:48.015+0100,249,716.780
07:54:53.108,1781160893.108,2026-06-11T07:54:53.108+0100,249,721.874
07:55:03.295,1781160903.295,2026-06-11T07:55:03.295+0100,250,732.061
07:55:08.389,1781160908.389,2026-06-11T07:55:08.389+0100,254,737.155
07:55:13.482,1781160913.482,2026-06-11T07:55:13.482+0100,248,742.248
07:55:18.576,1781160918.576,2026-06-11T07:55:18.576+0100,247,747.342
07:55:23.670,1781160923.670,2026-06-11T07:55:23.670+0100,251,752.435
07:55:28.763,1781160928.763,2026-06-11T07:55:28.763+0100,246,757.529
07:55:33.857,1781160933.857,2026-06-11T07:55:33.857+0100,272,762.622
07:55:38.950,1781160938.950,2026-06-11T07:55:38.950+0100,252,767.716
07:55:44.044,1781160944.044,2026-06-11T07:55:44.044+0100,252,772.810
07:55:49.137,1781160949.137,2026-06-11T07:55:49.137+0100,252,777.903
07:55:54.231,1781160954.231,2026-06-11T07:55:54.231+0100,251,782.997
07:55:59.325,1781160959.325,2026-06-11T07:55:59.325+0100,257,788.090
07:56:04.418,1781160964.418,2026-06-11T07:56:04.418+0100,260,793.184
07:56:09.512,1781160969.512,2026-06-11T07:56:09.512+0100,259,798.277
07:56:14.605,1781160974.605,2026-06-11T07:56:14.605+0100,253,803.371
07:56:19.699,1781160979.699,2026-06-11T07:56:19.699+0100,255,808.465
07:56:24.792,1781160984.792,2026-06-11T07:56:24.792+0100,256,813.558
07:56:34.979,1781160994.979,2026-06-11T07:56:34.979+0100,248,823.745
07:56:40.073,1781161000.073,2026-06-11T07:56:40.073+0100,251,828.839
07:56:45.166,1781161005.166,2026-06-11T07:56:45.166+0100,261,833.932
07:56:50.260,1781161010.260,2026-06-11T07:56:50.260+0100,253,839.026
07:56:55.354,1781161015.354,2026-06-11T07:56:55.354+0100,256,844.119
07:57:00.447,1781161020.447,2026-06-11T07:57:00.447+0100,257,849.213
07:57:05.540,1781161025.540,2026-06-11T07:57:05.540+0100,256,854.306
07:57:10.634,1781161030.634,2026-06-11T07:57:10.634+0100,251,859.400
07:57:15.727,1781161035.727,2026-06-11T07:57:15.727+0100,259,864.493
07:57:20.821,1781161040.821,2026-06-11T07:57:20.821+0100,253,869.587
07:57:25.914,1781161045.914,2026-06-11T07:57:25.914+0100,248,874.680
07:57:31.008,1781161051.008,2026-06-11T07:57:31.008+0100,248,879.774
07:57:36.101,1781161056.101,2026-06-11T07:57:36.101+0100,254,884.867
07:57:41.195,1781161061.195,2026-06-11T07:57:41.195+0100,245,889.960
07:57:46.288,1781161066.288,2026-06-11T07:57:46.288+0100,248,895.054
07:57:51.382,1781161071.382,2026-06-11T07:57:51.382+0100,250,900.147
07:57:56.475,1781161076.475,2026-06-11T07:57:56.475+0100,254,905.241
07:58:01.569,1781161081.569,2026-06-11T07:58:01.569+0100,249,910.334
07:58:06.662,1781161086.662,2026-06-11T07:58:06.662+0100,274,915.428
07:58:11.755,1781161091.755,2026-06-11T07:58:11.755+0100,255,920.521
07:58:16.849,1781161096.849,2026-06-11T07:58:16.849+0100,250,925.614
07:58:21.942,1781161101.942,2026-06-11T07:58:21.942+0100,248,930.708
07:58:27.036,1781161107.036,2026-06-11T07:58:27.036+0100,250,935.801
07:58:32.129,1781161112.129,2026-06-11T07:58:32.129+0100,255,940.895
07:58:37.222,1781161117.222,2026-06-11T07:58:37.222+0100,248,945.988
07:58:42.316,1781161122.316,2026-06-11T07:58:42.316+0100,254,951.082
07:58:47.409,1781161127.409,2026-06-11T07:58:47.409+0100,257,956.175
07:58:52.503,1781161132.503,2026-06-11T07:58:52.503+0100,249,961.268
07:58:57.596,1781161137.596,2026-06-11T07:58:57.596+0100,257,966.362
07:59:02.689,1781161142.689,2026-06-11T07:59:02.689+0100,250,971.455
07:59:07.783,1781161147.783,2026-06-11T07:59:07.783+0100,252,976.548
07:59:12.876,1781161152.876,2026-06-11T07:59:12.876+0100,251,981.642
07:59:17.969,1781161157.969,2026-06-11T07:59:17.969+0100,251,986.735
07:59:23.063,1781161163.063,2026-06-11T07:59:23.063+0100,255,991.829
07:59:28.156,1781161168.156,2026-06-11T07:59:28.156+0100,251,996.922
07:59:33.250,1781161173.250,2026-06-11T07:59:33.250+0100,255,1002.015
07:59:38.343,1781161178.343,2026-06-11T07:59:38.343+0100,253,1007.109
07:59:43.436,1781161183.436,2026-06-11T07:59:43.436+0100,252,1012.202
07:59:48.530,1781161188.530,2026-06-11T07:59:48.530+0100,253,1017.295
07:59:53.623,1781161193.623,2026-06-11T07:59:53.623+0100,249,1022.389
07:59:58.716,1781161198.716,2026-06-11T07:59:58.716+0100,251,1027.482
08:00:03.810,1781161203.810,2026-06-11T08:00:03.810+0100,250,1032.575
08:00:08.903,1781161208.903,2026-06-11T08:00:08.903+0100,252,1037.669
08:00:13.996,1781161213.996,2026-06-11T08:00:13.996+0100,255,1042.762
08:00:19.090,1781161219.090,2026-06-11T08:00:19.090+0100,257,1047.855
08:00:24.183,1781161224.183,2026-06-11T08:00:24.183+0100,256,1052.949
08:00:29.276,1781161229.276,2026-06-11T08:00:29.276+0100,252,1058.042
08:00:34.369,1781161234.369,2026-06-11T08:00:34.369+0100,257,1063.135
08:00:39.463,1781161239.463,2026-06-11T08:00:39.463+0100,260,1068.229
08:00:44.556,1781161244.556,2026-06-11T08:00:44.556+0100,255,1073.322
08:00:49.649,1781161249.649,2026-06-11T08:00:49.649+0100,250,1078.415
08:00:54.743,1781161254.743,2026-06-11T08:00:54.743+0100,246,1083.508
08:00:59.836,1781161259.836,2026-06-11T08:00:59.836+0100,254,1088.602
08:01:04.929,1781161264.929,2026-06-11T08:01:04.929+0100,242,1093.695
08:01:10.023,1781161270.023,2026-06-11T08:01:10.023+0100,239,1098.788
08:01:15.116,1781161275.116,2026-06-11T08:01:15.116+0100,239,1103.882
08:01:20.209,1781161280.209,2026-06-11T08:01:20.209+0100,249,1108.975
08:01:25.303,1781161285.303,2026-06-11T08:01:25.303+0100,253,1114.068
08:01:30.396,1781161290.396,2026-06-11T08:01:30.396+0100,251,1119.161
08:01:35.489,1781161295.489,2026-06-11T08:01:35.489+0100,251,1124.255
08:01:40.582,1781161300.582,2026-06-11T08:01:40.582+0100,254,1129.348
08:01:45.676,1781161305.676,2026-06-11T08:01:45.676+0100,252,1134.441
08:01:50.769,1781161310.769,2026-06-11T08:01:50.769+0100,262,1139.535
08:01:55.862,1781161315.862,2026-06-11T08:01:55.862+0100,253,1144.628
08:02:00.955,1781161320.955,2026-06-11T08:02:00.955+0100,252,1149.721
08:02:06.049,1781161326.049,2026-06-11T08:02:06.049+0100,251,1154.814
08:03:58.102,1781161438.102,2026-06-11T08:03:58.102+0100,268,1266.868
08:04:03.196,1781161443.196,2026-06-11T08:04:03.196+0100,260,1271.962
08:04:08.289,1781161448.289,2026-06-11T08:04:08.289+0100,259,1277.055
08:04:13.383,1781161453.383,2026-06-11T08:04:13.383+0100,261,1282.148
08:04:18.476,1781161458.476,2026-06-11T08:04:18.476+0100,271,1287.242
08:04:23.570,1781161463.570,2026-06-11T08:04:23.570+0100,259,1292.335
08:04:28.663,1781161468.663,2026-06-11T08:04:28.663+0100,260,1297.429
08:04:33.756,1781161473.756,2026-06-11T08:04:33.756+0100,259,1302.522
08:04:38.850,1781161478.850,2026-06-11T08:04:38.850+0100,271,1307.615
08:04:43.943,1781161483.943,2026-06-11T08:04:43.943+0100,279,1312.709
08:04:49.037,1781161489.037,2026-06-11T08:04:49.037+0100,279,1317.802
08:04:54.130,1781161494.130,2026-06-11T08:04:54.130+0100,266,1322.896
08:04:59.223,1781161499.223,2026-06-11T08:04:59.223+0100,266,1327.989
08:05:09.410,1781161509.410,2026-06-11T08:05:09.410+0100,281,1338.176
08:05:14.504,1781161514.504,2026-06-11T08:05:14.504+0100,250,1343.269
08:05:19.597,1781161519.597,2026-06-11T08:05:19.597+0100,251,1348.363
08:05:24.690,1781161524.690,2026-06-11T08:05:24.690+0100,266,1353.456
08:05:29.784,1781161529.784,2026-06-11T08:05:29.784+0100,267,1358.549
08:05:34.877,1781161534.877,2026-06-11T08:05:34.877+0100,268,1363.643
08:05:39.970,1781161539.970,2026-06-11T08:05:39.970+0100,262,1368.736
08:05:45.064,1781161545.064,2026-06-11T08:05:45.064+0100,252,1373.830
08:05:50.157,1781161550.157,2026-06-11T08:05:50.157+0100,251,1378.923
08:05:55.251,1781161555.251,2026-06-11T08:05:55.251+0100,276,1384.016
08:06:00.344,1781161560.344,2026-06-11T08:06:00.344+0100,298,1389.110
08:06:05.437,1781161565.437,2026-06-11T08:06:05.437+0100,239,1394.203
08:06:10.531,1781161570.531,2026-06-11T08:06:10.531+0100,239,1399.296
08:06:15.624,1781161575.624,2026-06-11T08:06:15.624+0100,241,1404.390
08:06:20.717,1781161580.717,2026-06-11T08:06:20.717+0100,234,1409.483
08:06:25.811,1781161585.811,2026-06-11T08:06:25.811+0100,235,1414.576
08:06:30.904,1781161590.904,2026-06-11T08:06:30.904+0100,239,1419.670
08:06:35.997,1781161595.997,2026-06-11T08:06:35.997+0100,235,1424.763
08:06:41.090,1781161601.090,2026-06-11T08:06:41.090+0100,238,1429.856
08:06:46.184,1781161606.184,2026-06-11T08:06:46.184+0100,239,1434.949
08:06:51.277,1781161611.277,2026-06-11T08:06:51.277+0100,239,1440.043
08:06:56.370,1781161616.370,2026-06-11T08:06:56.370+0100,237,1445.136
08:07:01.464,1781161621.464,2026-06-11T08:07:01.464+0100,238,1450.229
08:07:06.557,1781161626.557,2026-06-11T08:07:06.557+0100,235,1455.323
08:07:11.650,1781161631.650,2026-06-11T08:07:11.650+0100,230,1460.416
08:07:16.743,1781161636.743,2026-06-11T08:07:16.743+0100,233,1465.509
08:07:21.837,1781161641.837,2026-06-11T08:07:21.837+0100,233,1470.602
08:07:26.930,1781161646.930,2026-06-11T08:07:26.930+0100,231,1475.696
08:07:32.023,1781161652.023,2026-06-11T08:07:32.023+0100,234,1480.789
08:07:37.116,1781161657.116,2026-06-11T08:07:37.116+0100,239,1485.882
08:07:42.210,1781161662.210,2026-06-11T08:07:42.210+0100,234,1490.975
08:07:47.303,1781161667.303,2026-06-11T08:07:47.303+0100,228,1496.069
08:07:52.396,1781161672.396,2026-06-11T08:07:52.396+0100,233,1501.162
08:07:57.489,1781161677.489,2026-06-11T08:07:57.489+0100,236,1506.255
08:08:02.583,1781161682.583,2026-06-11T08:08:02.583+0100,235,1511.348
08:08:07.676,1781161687.676,2026-06-11T08:08:07.676+0100,230,1516.441
08:08:12.769,1781161692.769,2026-06-11T08:08:12.769+0100,233,1521.535
08:08:17.862,1781161697.862,2026-06-11T08:08:17.862+0100,233,1526.628
08:08:28.049,1781161708.049,2026-06-11T08:08:28.049+0100,236,1536.814
08:08:33.142,1781161713.142,2026-06-11T08:08:33.142+0100,234,1541.907
08:08:38.235,1781161718.235,2026-06-11T08:08:38.235+0100,233,1547.001
08:08:43.328,1781161723.328,2026-06-11T08:08:43.328+0100,234,1552.094
08:08:48.421,1781161728.421,2026-06-11T08:08:48.421+0100,234,1557.187
08:08:53.514,1781161733.514,2026-06-11T08:08:53.514+0100,234,1562.280
08:08:58.608,1781161738.608,2026-06-11T08:08:58.608+0100,234,1567.373
08:09:08.794,1781161748.794,2026-06-11T08:09:08.794+0100,254,1577.560
08:09:13.887,1781161753.887,2026-06-11T08:09:13.887+0100,259,1582.653
08:09:18.980,1781161758.980,2026-06-11T08:09:18.980+0100,258,1587.746
08:09:24.074,1781161764.074,2026-06-11T08:09:24.074+0100,274,1592.839
08:09:29.167,1781161769.167,2026-06-11T08:09:29.167+0100,285,1597.932
08:09:34.260,1781161774.260,2026-06-11T08:09:34.260+0100,250,1603.026
08:09:39.353,1781161779.353,2026-06-11T08:09:39.353+0100,252,1608.119
08:09:44.446,1781161784.446,2026-06-11T08:09:44.446+0100,260,1613.212
08:09:49.539,1781161789.539,2026-06-11T08:09:49.539+0100,256,1618.305
08:09:54.633,1781161794.633,2026-06-11T08:09:54.633+0100,258,1623.398
